qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
NC_020552_00059|MOBP	contig00115 len=5096 cov=2.0 corr=0 origname=NODE_115_length_5096_cov_2.019320_pilon sw=shovill-spades/1.1.0 date=20260916	386	5096	1	386	627	1784	386	3	99.223	100.0	100.0	minus	0.0	753	relaxase
NC_010726_00014|MPF_T	contig00003 len=200105 cov=7.0 corr=1 origname=NODE_3_length_200105_cov_7.023948_pilon sw=shovill-spades/1.1.0 date=20260916	301	200105	1	301	49226	50128	301	3	99.003	100.0	100.0	minus	0.0	617	mate-pair-formation
NC_005814_00013|MPF_T	contig00003 len=200105 cov=7.0 corr=1 origname=NODE_3_length_200105_cov_7.023948_pilon sw=shovill-spades/1.1.0 date=20260916	227	200105	1	227	50131	50811	227	3	98.678	100.0	100.0	minus	1.7900000000000003e-132	409	mate-pair-formation
NC_010726_00011|MPF_T	contig00003 len=200105 cov=7.0 corr=1 origname=NODE_3_length_200105_cov_7.023948_pilon sw=shovill-spades/1.1.0 date=20260916	358	200105	5	358	51036	52097	354	45	87.288	99.0	99.0	minus	2.62e-175	538	mate-pair-formation
NC_013284_00016|MPF_T	contig00003 len=200105 cov=7.0 corr=1 origname=NODE_3_length_200105_cov_7.023948_pilon sw=shovill-spades/1.1.0 date=20260916	914	200105	1	914	53088	55823	914	81	90.919	100.0	100.0	minus	0.0	1727	mate-pair-formation
NC_021502_00150|MPF_T	contig00028 len=67959 cov=7.2 corr=0 origname=NODE_28_length_67959_cov_7.212864_pilon sw=shovill-spades/1.1.0 date=20260916	770	67959	1	770	26491	28800	770	12	98.442	100.0	100.0	minus	0.0	1444	mate-pair-formation
NC_019155_00032|MPF_F	contig00028 len=67959 cov=7.2 corr=0 origname=NODE_28_length_67959_cov_7.212864_pilon sw=shovill-spades/1.1.0 date=20260916	959	67959	1	948	31268	34111	948	34	96.414	99.0	99.0	minus	0.0	1758	mate-pair-formation
NC_019165_00034|MPF_F	contig00028 len=67959 cov=7.2 corr=0 origname=NODE_28_length_67959_cov_7.212864_pilon sw=shovill-spades/1.1.0 date=20260916	456	67959	5	456	34114	35469	452	17	96.239	99.0	99.0	minus	0.0	806	mate-pair-formation
NC_021654_00016|MPF_F	contig00028 len=67959 cov=7.2 corr=0 origname=NODE_28_length_67959_cov_7.212864_pilon sw=shovill-spades/1.1.0 date=20260916	668	67959	15	668	38363	40324	654	21	96.789	98.0	98.0	minus	0.0	1221	mate-pair-formation
NC_019389_00080|MPF_F	contig00028 len=67959 cov=7.2 corr=0 origname=NODE_28_length_67959_cov_7.212864_pilon sw=shovill-spades/1.1.0 date=20260916	212	67959	1	212	40377	41012	212	3	98.585	100.0	100.0	minus	6.74e-141	432	mate-pair-formation
NC_022609_00081|MPF_F	contig00028 len=67959 cov=7.2 corr=0 origname=NODE_28_length_67959_cov_7.212864_pilon sw=shovill-spades/1.1.0 date=20260916	330	67959	1	330	41028	42017	330	2	99.394	100.0	100.0	minus	0.0	684	mate-pair-formation
NC_014312_00128|MPF_F	contig00028 len=67959 cov=7.2 corr=0 origname=NODE_28_length_67959_cov_7.212864_pilon sw=shovill-spades/1.1.0 date=20260916	211	67959	1	206	42037	42654	206	5	97.573	98.0	98.0	minus	4.84e-122	378	mate-pair-formation
NC_021502_00131|MPF_T	contig00028 len=67959 cov=7.2 corr=0 origname=NODE_28_length_67959_cov_7.212864_pilon sw=shovill-spades/1.1.0 date=20260916	879	67959	1	879	43046	45682	879	22	97.497	100.0	100.0	minus	0.0	1772	mate-pair-formation
NC_021231_00085|MPF_F	contig00028 len=67959 cov=7.2 corr=0 origname=NODE_28_length_67959_cov_7.212864_pilon sw=shovill-spades/1.1.0 date=20260916	189	67959	1	189	48306	48872	189	12	93.651	100.0	100.0	minus	1.5499999999999999e-90	286	mate-pair-formation
NC_023332_00154|MPF_F	contig00028 len=67959 cov=7.2 corr=0 origname=NODE_28_length_67959_cov_7.212864_pilon sw=shovill-spades/1.1.0 date=20260916	474	67959	1	474	49487	50908	474	7	98.523	100.0	100.0	minus	0.0	778	mate-pair-formation
NC_014312_00118|MPF_F	contig00028 len=67959 cov=7.2 corr=0 origname=NODE_28_length_67959_cov_7.212864_pilon sw=shovill-spades/1.1.0 date=20260916	246	67959	1	246	50911	51648	246	3	98.78	100.0	100.0	minus	4.0900000000000005e-161	491	mate-pair-formation
NC_014312_00116|MPF_F	contig00028 len=67959 cov=7.2 corr=0 origname=NODE_28_length_67959_cov_7.212864_pilon sw=shovill-spades/1.1.0 date=20260916	101	67959	1	101	52224	52526	101	3	97.03	100.0	100.0	minus	3.62e-63	204	mate-pair-formation
NC_017624_00009|MPF_T	contig00089 len=14609 cov=2.5 corr=0 origname=NODE_89_length_14609_cov_2.454771_pilon sw=shovill-spades/1.1.0 date=20260916	611	14609	1	599	2297	4093	599	31	94.825	98.0	98.0	minus	0.0	1118	mate-pair-formation
NC_019083_00030|MPF_T	contig00089 len=14609 cov=2.5 corr=0 origname=NODE_89_length_14609_cov_2.454771_pilon sw=shovill-spades/1.1.0 date=20260916	309	14609	1	309	6540	7466	309	4	98.706	100.0	100.0	minus	0.0	630	mate-pair-formation
NC_019157_00030|MPF_T	contig00089 len=14609 cov=2.5 corr=0 origname=NODE_89_length_14609_cov_2.454771_pilon sw=shovill-spades/1.1.0 date=20260916	242	14609	1	242	7475	8200	242	0	100.0	100.0	100.0	minus	9.3e-149	456	mate-pair-formation
NC_019157_00029|MPF_T	contig00089 len=14609 cov=2.5 corr=0 origname=NODE_89_length_14609_cov_2.454771_pilon sw=shovill-spades/1.1.0 date=20260916	351	14609	1	351	8398	9450	351	0	100.0	100.0	100.0	minus	0.0	645	mate-pair-formation
NC_023277_00163|MPF_T	contig00089 len=14609 cov=2.5 corr=0 origname=NODE_89_length_14609_cov_2.454771_pilon sw=shovill-spades/1.1.0 date=20260916	717	14609	1	717	10512	12662	717	71	90.098	100.0	100.0	minus	0.0	1335	mate-pair-formation
